Price Hub,Trade Date,Delivery Start Date,Delivery End Date,High Price $/MWh, Low Price $/MWh , Wtd Avg Price $/MWh ,Change, Daily Volume MWh ,Number of Trades,Number of Counterparties
Indiana Hub RT Peak,3/1/2016,3/2/2016,3/2/2016,26,25.5,25.72,1.72,4 800,6,8
Indiana Hub RT Peak,3/2/2016,3/3/2016,3/3/2016,24.75,24.75,24.75,-0.97,1 600,2,2
Indiana Hub RT Peak,3/8/2016,3/9/2016,3/9/2016,24.25,23.25,23.95,-0.8,4 000,5,4
Indiana Hub RT Peak,3/10/2016,3/11/2016,3/11/2016,23.5,23.45,23.49,-0.46,4 000,5,3
Indiana Hub RT Peak,3/14/2016,3/15/2016,3/15/2016,26.25,25.75,26,2.51,3 200,4,5
Indiana Hub RT Peak,3/15/2016,3/16/2016,3/16/2016,26,26,26,0,3 200,4,4
Indiana Hub RT Peak,3/22/2016,3/23/2016,3/23/2016,25.5,25.5,25.5,-0.5,800,1,2
Indiana Hub RT Peak,3/23/2016,3/24/2016,3/24/2016,24.25,24.25,24.25,-1.25,800,1,2
Indiana Hub RT Peak,4/4/2016,4/5/2016,4/5/2016,30.5,30.5,30.5,6.25,5 600,7,5
Indiana Hub RT Peak,4/5/2016,4/6/2016,4/6/2016,28.75,28.5,28.67,-1.83,2 400,3,4
Indiana Hub RT Peak,4/6/2016,4/7/2016,4/7/2016,29.75,29.5,29.58,0.91,4 800,6,5
Indiana Hub RT Peak,4/7/2016,4/8/2016,4/8/2016,33.25,31.5,32.68,3.1,12 000,15,14
Indiana Hub RT Peak,4/8/2016,4/11/2016,4/11/2016,34,33.5,33.75,1.07,3 200,4,5
Indiana Hub RT Peak,4/11/2016,4/12/2016,4/12/2016,36,34.65,35.57,1.82,5 600,7,8
Indiana Hub RT Peak,4/12/2016,4/13/2016,4/13/2016,31.75,30.5,31.31,-4.26,3 200,4,6
Indiana Hub RT Peak,4/15/2016,4/18/2016,4/18/2016,32,32,32,0.69,1 600,2,3
Indiana Hub RT Peak,4/19/2016,4/20/2016,4/20/2016,31,29.5,30.63,-1.37,3 200,4,4
Indiana Hub RT Peak,4/21/2016,4/22/2016,4/22/2016,31.5,31.5,31.5,0.87,1 600,2,3
Indiana Hub RT Peak,4/22/2016,4/25/2016,4/25/2016,39.35,36.4,37.84,6.34,15 200,15,8
Indiana Hub RT Peak,4/25/2016,4/26/2016,4/26/2016,34.75,34.75,34.75,-3.09,800,1,2
Indiana Hub RT Peak,4/26/2016,4/27/2016,4/27/2016,34.5,31.05,33.41,-1.34,8 000,10,8
Indiana Hub RT Peak,5/3/2016,5/4/2016,5/4/2016,32,30.25,31.55,-1.86,11 200,14,14
Indiana Hub RT Peak,5/4/2016,5/5/2016,5/5/2016,31.5,31,31.31,-0.24,3 200,4,4
Indiana Hub RT Peak,5/5/2016,5/6/2016,5/6/2016,33,31.75,32.17,0.86,2 400,3,5
Indiana Hub RT Peak,5/10/2016,5/11/2016,5/11/2016,30.75,30,30.42,-1.75,2 400,3,4
Indiana Hub RT Peak,5/11/2016,5/12/2016,5/12/2016,30.1,28.5,29.28,-1.14,10 400,13,9
Indiana Hub RT Peak,5/16/2016,5/17/2016,5/17/2016,26.25,26.25,26.25,-3.03,800,1,2
Indiana Hub RT Peak,5/17/2016,5/18/2016,5/18/2016,26.25,26.25,26.25,0,2 400,3,2
Indiana Hub RT Peak,5/20/2016,5/23/2016,5/23/2016,25.5,25,25.25,-1,1 600,2,3
Indiana Hub RT Peak,5/24/2016,5/25/2016,5/25/2016,37.5,32,34.87,9.62,19 200,24,18
Indiana Hub RT Peak,5/25/2016,5/26/2016,5/26/2016,36,33.75,34.56,-0.31,3 200,4,5
Indiana Hub RT Peak,5/26/2016,5/27/2016,5/27/2016,33.15,32.75,33.07,-1.49,8 000,4,4
Indiana Hub RT Peak,5/31/2016,6/1/2016,6/1/2016,32,30.75,31.69,-1.38,3 200,4,4
Indiana Hub RT Peak,6/1/2016,6/2/2016,6/2/2016,30.55,30.55,30.55,-1.14,1 600,2,2
Indiana Hub RT Peak,6/2/2016,6/3/2016,6/3/2016,31.25,29,30.4,-0.15,10 400,13,8
Indiana Hub RT Peak,6/3/2016,6/6/2016,6/6/2016,30.5,30.25,30.42,0.02,2 400,3,5
Indiana Hub RT Peak,6/6/2016,6/7/2016,6/7/2016,29.75,28.25,28.86,-1.56,5 600,7,7
Indiana Hub RT Peak,6/7/2016,6/8/2016,6/8/2016,27.25,27,27.04,-1.82,13 600,17,11
Indiana Hub RT Peak,6/8/2016,6/9/2016,6/9/2016,28.5,28,28.18,1.14,12 000,14,12
Indiana Hub RT Peak,6/9/2016,6/10/2016,6/10/2016,34.25,33.9,34.01,5.83,13 600,14,11
Indiana Hub RT Peak,6/10/2016,6/13/2016,6/13/2016,40,40,40,5.99,800,1,2
Indiana Hub RT Peak,6/17/2016,6/20/2016,6/20/2016,41.2,38.5,40.35,0.35,7 200,9,8
Indiana Hub RT Peak,6/20/2016,6/21/2016,6/21/2016,36.25,35.25,35.75,-4.6,1 600,2,4
Indiana Hub RT Peak,6/21/2016,6/22/2016,6/22/2016,30.75,30.75,30.75,-5,800,1,2
Indiana Hub RT Peak,6/22/2016,6/23/2016,6/23/2016,29.9,29.1,29.5,-1.25,6 400,8,6
Indiana Hub RT Peak,6/24/2016,6/27/2016,6/27/2016,39,37.8,38.4,8.9,1 600,2,4
Indiana Hub RT Peak,6/27/2016,6/28/2016,6/28/2016,29.1,29,29.05,-9.35,1 600,2,4
Indiana Hub RT Peak,6/28/2016,6/29/2016,6/29/2016,27.75,27.2,27.39,-1.66,8 000,10,7
Indiana Hub RT Peak,6/29/2016,6/30/2016,6/30/2016,29.75,29.5,29.68,2.29,6 400,8,8
Indiana Hub RT Peak,6/30/2016,7/1/2016,7/1/2016,29.75,29.75,29.75,0.07,1 600,2,2
Indiana Hub RT Peak,7/1/2016,7/5/2016,7/5/2016,34,34,34,4.25,800,1,2
Indiana Hub RT Peak,7/5/2016,7/6/2016,7/6/2016,39.35,38.9,39.13,5.13,3 200,4,5
Indiana Hub RT Peak,7/6/2016,7/7/2016,7/7/2016,42.55,41.5,42.36,3.23,5 600,7,8
Indiana Hub RT Peak,7/7/2016,7/8/2016,7/8/2016,40,36,37.94,-4.42,7 200,9,8
Indiana Hub RT Peak,7/8/2016,7/11/2016,7/11/2016,35.85,35.5,35.62,-2.32,2 400,3,4
Indiana Hub RT Peak,7/12/2016,7/13/2016,7/13/2016,40.5,40.5,40.5,4.88,800,1,2
Indiana Hub RT Peak,7/13/2016,7/14/2016,7/14/2016,38,37.5,37.75,-2.75,4 000,5,6
Indiana Hub RT Peak,7/15/2016,7/18/2016,7/18/2016,41.5,41.15,41.33,3.58,1 600,2,4
Indiana Hub RT Peak,7/20/2016,7/21/2016,7/21/2016,49.5,47.5,48.69,7.36,14 400,18,10
Indiana Hub RT Peak,7/21/2016,7/22/2016,7/22/2016,63,55.75,58.31,9.62,26 400,32,16
Indiana Hub RT Peak,7/25/2016,7/26/2016,7/26/2016,44,43,43.67,-14.64,2 400,3,5
Indiana Hub RT Peak,7/26/2016,7/27/2016,7/27/2016,40.25,39.75,40,-3.67,6 400,8,7
Indiana Hub RT Peak,8/2/2016,8/3/2016,8/3/2016,41.5,41.4,41.47,1.47,2 400,3,4
Indiana Hub RT Peak,8/3/2016,8/4/2016,8/4/2016,42.75,42,42.6,1.13,8 000,8,6
Indiana Hub RT Peak,8/9/2016,8/10/2016,8/10/2016,41.25,41.2,41.22,-1.38,2 400,3,5
Indiana Hub RT Peak,8/10/2016,8/11/2016,8/11/2016,46.95,42.25,45.05,3.83,8 800,11,10
Indiana Hub RT Peak,8/11/2016,8/12/2016,8/12/2016,49.5,45.75,47.52,2.47,13 600,17,19
Indiana Hub RT Peak,8/17/2016,8/18/2016,8/18/2016,39.4,38.15,38.78,-8.74,1 600,2,4
Indiana Hub RT Peak,8/18/2016,8/19/2016,8/19/2016,35.6,35,35.2,-3.58,8 000,10,7
Indiana Hub RT Peak,8/19/2016,8/22/2016,8/22/2016,31.25,30.9,31,-4.2,4 000,5,3
Indiana Hub RT Peak,8/22/2016,8/23/2016,8/23/2016,33.35,32.3,33.01,2.01,7 200,9,7
Indiana Hub RT Peak,8/23/2016,8/24/2016,8/24/2016,34.6,34.5,34.55,1.54,3 200,4,5
Indiana Hub RT Peak,8/24/2016,8/25/2016,8/25/2016,38.65,38.5,38.55,4,3 200,4,5
Indiana Hub RT Peak,8/25/2016,8/26/2016,8/26/2016,43.25,40,42.38,3.83,6 400,8,10
Indiana Hub RT Peak,8/26/2016,8/29/2016,8/29/2016,44.75,44.75,44.75,2.37,800,1,2
Indiana Hub RT Peak,8/29/2016,8/30/2016,8/30/2016,42.45,38.4,39.89,-4.86,5 600,6,7
Indiana Hub RT Peak,8/31/2016,9/1/2016,9/1/2016,30.3,30.1,30.19,-9.7,4 000,5,5
Indiana Hub RT Peak,9/1/2016,9/2/2016,9/2/2016,30.5,29.05,29.89,-0.3,3 200,3,3
Indiana Hub RT Peak,9/2/2016,9/6/2016,9/6/2016,42,39,40.46,10.57,19 200,24,14
Indiana Hub RT Peak,9/6/2016,9/7/2016,9/7/2016,56,50,53.88,13.42,9 600,12,9
Indiana Hub RT Peak,9/7/2016,9/8/2016,9/8/2016,50.4,48.9,49.9,-3.98,5 600,7,6
Indiana Hub RT Peak,9/8/2016,9/9/2016,9/9/2016,37.75,37.5,37.58,-12.32,2 400,3,4
Indiana Hub RT Peak,9/9/2016,9/12/2016,9/12/2016,32,32,32,-5.58,800,1,2
Indiana Hub RT Peak,9/12/2016,9/13/2016,9/13/2016,36.5,36.25,36.33,4.33,2 400,3,4
Indiana Hub RT Peak,9/13/2016,9/14/2016,9/14/2016,39,38,38.58,2.25,2 400,3,5
Indiana Hub RT Peak,9/14/2016,9/15/2016,9/15/2016,35.65,34.75,34.98,-3.6,3 200,4,4
Indiana Hub RT Peak,9/15/2016,9/16/2016,9/16/2016,36,35.75,35.82,0.84,4 800,6,8
Indiana Hub RT Peak,9/19/2016,9/20/2016,9/20/2016,51.15,48,50.46,14.64,4 000,5,5
Indiana Hub RT Peak,9/20/2016,9/21/2016,9/21/2016,50,49,49.5,-0.96,4 800,6,6
Indiana Hub RT Peak,9/21/2016,9/22/2016,9/22/2016,48.75,48.4,48.58,-0.92,1 600,2,3
Indiana Hub RT Peak,9/22/2016,9/23/2016,9/23/2016,44.75,44.5,44.58,-4,2 400,3,4
Indiana Hub RT Peak,9/23/2016,9/26/2016,9/26/2016,39.25,38.65,38.85,-5.73,2 400,3,5
Indiana Hub RT Peak,9/26/2016,9/27/2016,9/27/2016,35.9,34.25,35,-3.85,3 200,4,5
Indiana Hub RT Peak,9/27/2016,9/28/2016,9/28/2016,33.5,33.5,33.5,-1.5,2 400,3,3
Indiana Hub RT Peak,9/28/2016,9/29/2016,9/29/2016,34.75,33.65,34,0.5,4 800,6,8
Indiana Hub RT Peak,9/29/2016,9/30/2016,9/30/2016,33.7,33.7,33.7,-0.3,800,1,2
Indiana Hub RT Peak,10/3/2016,10/4/2016,10/4/2016,40.75,38.9,39.7,6,4 000,5,7
Indiana Hub RT Peak,10/4/2016,10/5/2016,10/5/2016,38.65,38.65,38.65,-1.05,800,1,2
Indiana Hub RT Peak,10/5/2016,10/6/2016,10/6/2016,46.5,44,45.53,6.88,4 000,5,8
Indiana Hub RT Peak,10/6/2016,10/7/2016,10/7/2016,51.25,47.5,49.47,3.94,10 400,13,14
Indiana Hub RT Peak,10/11/2016,10/12/2016,10/12/2016,50.4,40,46.62,-2.85,16 000,20,13
Indiana Hub RT Peak,10/12/2016,10/13/2016,10/13/2016,44,43,43.79,-2.83,4 800,6,6
Indiana Hub RT Peak,10/14/2016,10/17/2016,10/17/2016,59,55,56.21,12.42,14 400,18,13
Indiana Hub RT Peak,10/17/2016,10/18/2016,10/18/2016,61.5,60,60.91,4.7,4 800,6,9
Indiana Hub RT Peak,10/18/2016,10/19/2016,10/19/2016,43.25,42,42.63,-18.28,1 600,2,3
Indiana Hub RT Peak,10/24/2016,10/25/2016,10/25/2016,34,33.65,33.8,-8.83,2 400,3,4
Indiana Hub RT Peak,10/25/2016,10/26/2016,10/26/2016,35.25,35.25,35.25,1.45,800,1,2
Indiana Hub RT Peak,10/26/2016,10/27/2016,10/27/2016,35.75,35,35.38,0.13,1 600,2,3
Indiana Hub RT Peak,10/27/2016,10/28/2016,10/28/2016,33.5,33.25,33.42,-1.96,2 400,3,3
Indiana Hub RT Peak,10/31/2016,11/1/2016,11/1/2016,41,37.5,39.66,6.24,17 600,20,14
Indiana Hub RT Peak,11/1/2016,11/2/2016,11/2/2016,36.5,35.5,35.92,-3.74,2 400,3,5
Indiana Hub RT Peak,11/2/2016,11/3/2016,11/3/2016,33.25,32.4,32.87,-3.05,4 800,6,6
Indiana Hub RT Peak,11/3/2016,11/4/2016,11/4/2016,30,30,30,-2.87,800,1,2
Indiana Hub RT Peak,11/4/2016,11/7/2016,11/7/2016,30.8,30.8,30.8,0.8,1 600,2,2
Indiana Hub RT Peak,11/7/2016,11/8/2016,11/8/2016,31.5,30.3,30.61,-0.19,3 200,4,5
Indiana Hub RT Peak,11/8/2016,11/9/2016,11/9/2016,31.15,29.65,29.93,-0.68,13 600,16,5
Indiana Hub RT Peak,11/9/2016,11/10/2016,11/10/2016,30.5,30.5,30.5,0.57,7 200,7,3
Indiana Hub RT Peak,11/10/2016,11/11/2016,11/11/2016,31.5,30.25,30.79,0.29,10 400,12,9
Indiana Hub RT Peak,11/16/2016,11/17/2016,11/17/2016,33.5,33.5,33.5,2.71,3 200,4,5
Indiana Hub RT Peak,11/17/2016,11/18/2016,11/18/2016,35,34.5,34.75,1.25,1 600,2,4
Indiana Hub RT Peak,11/18/2016,11/21/2016,11/21/2016,38,38,38,3.25,800,1,2
Indiana Hub RT Peak,11/21/2016,11/22/2016,11/22/2016,37,36,36.27,-1.73,6 400,8,7
Indiana Hub RT Peak,11/22/2016,11/23/2016,11/23/2016,41,39.25,40.31,4.04,5 600,7,6
Indiana Hub RT Peak,11/28/2016,11/29/2016,11/29/2016,36.5,34,35.5,-4.81,2 400,3,4
Indiana Hub RT Peak,11/30/2016,12/1/2016,12/1/2016,34.5,33.75,34.16,-1.34,6 400,8,9
Indiana Hub RT Peak,12/1/2016,12/2/2016,12/2/2016,36,36,36,1.84,4 000,5,5
Indiana Hub RT Peak,12/7/2016,12/8/2016,12/8/2016,46.45,45,45.9,9.9,6 400,8,11
Indiana Hub RT Peak,12/8/2016,12/9/2016,12/9/2016,52,48,49.73,3.83,8 800,11,12
Indiana Hub RT Peak,12/12/2016,12/13/2016,12/13/2016,43.25,40,42.28,-7.45,8 800,11,10
Indiana Hub RT Peak,12/13/2016,12/14/2016,12/14/2016,52.25,46.75,48.96,6.68,15 200,18,15
Indiana Hub RT Peak,12/14/2016,12/15/2016,12/15/2016,63,58,61.11,12.15,7 200,9,10
Indiana Hub RT Peak,12/15/2016,12/16/2016,12/16/2016,54,50,51.95,-9.16,16 000,20,16
Indiana Hub RT Peak,12/16/2016,12/19/2016,12/19/2016,62,59,60,8.05,8 000,10,10
Indiana Hub RT Peak,12/19/2016,12/20/2016,12/20/2016,41,40,40.29,-19.71,4 800,6,7
Indiana Hub RT Peak,12/21/2016,12/22/2016,12/22/2016,33.5,33.5,33.5,-6.79,800,1,2
Indiana Hub RT Peak,12/27/2016,12/28/2016,12/28/2016,31.7,31.7,31.7,-1.8,1 600,2,3
Indiana Hub RT Peak,12/28/2016,12/29/2016,12/29/2016,32.3,32,32.21,0.51,3 200,4,5
Indiana Hub RT Peak,1/3/2017,1/4/2017,1/4/2017,37.5,36.5,37.22,5.01,8 000,10,7
Mid C Peak,12/30/2015,1/2/2016,1/2/2016,29.75,27.25,28.46,-0.6,34 800,87,23
Mid C Peak,12/31/2015,1/4/2016,1/4/2016,28.75,26.25,28.03,-0.43,39 600,94,21
Mid C Peak,1/4/2016,1/5/2016,1/5/2016,27,26.25,26.72,-1.31,48 400,118,27
Mid C Peak,1/5/2016,1/6/2016,1/6/2016,25,23.5,23.88,-2.84,47 600,113,22
Mid C Peak,1/6/2016,1/7/2016,1/7/2016,25,24,24.6,0.72,38 000,92,19
Mid C Peak,1/7/2016,1/8/2016,1/9/2016,25.75,24.5,25.09,0.49,73 600,89,22
Mid C Peak,1/8/2016,1/11/2016,1/11/2016,27.25,25.25,26.24,1.15,40 800,100,21
Mid C Peak,1/11/2016,1/12/2016,1/12/2016,23.5,22.5,23.05,-3.19,38 800,94,21
Mid C Peak,1/12/2016,1/13/2016,1/13/2016,21.5,20,20.63,-2.42,44 000,108,25
Mid C Peak,1/13/2016,1/14/2016,1/15/2016,23,21,21.76,1.13,69 600,82,25
Mid C Peak,1/15/2016,1/16/2016,1/16/2016,23,21.25,22.18,0.42,47 600,116,25
Mid C Peak,1/15/2016,1/18/2016,1/19/2016,24.75,21.25,22.97,0.79,92 800,114,26
Mid C Peak,1/19/2016,1/20/2016,1/20/2016,23.75,23,23.4,0.43,46 000,114,22
Mid C Peak,1/20/2016,1/21/2016,1/21/2016,24.5,21.5,23.73,0.33,71 600,171,24
Mid C Peak,1/21/2016,1/22/2016,1/23/2016,23.75,22.5,23.04,-0.69,88 000,108,22
Mid C Peak,1/22/2016,1/25/2016,1/25/2016,22.55,21.7,22.05,-0.99,51 600,128,22
Mid C Peak,1/25/2016,1/26/2016,1/26/2016,22,18.75,20.23,-1.82,36 400,84,20
Mid C Peak,1/26/2016,1/27/2016,1/27/2016,19.25,18.05,18.72,-1.51,48 400,113,23
Mid C Peak,1/27/2016,1/28/2016,1/29/2016,17.5,16.5,16.96,-1.76,113 600,130,26
Mid C Peak,1/28/2016,1/30/2016,1/30/2016,18,17,17.49,0.53,45 600,111,25
Mid C Peak,1/29/2016,2/1/2016,2/1/2016,21.1,20.25,20.64,3.15,59 200,144,27
Mid C Peak,2/1/2016,2/2/2016,2/2/2016,22.25,21.3,21.63,0.99,45 200,113,27
Mid C Peak,2/3/2016,2/3/2016,2/3/2016,22,20.9,21.19,-0.44,46 000,111,24
Mid C Peak,2/3/2016,2/4/2016,2/4/2016,20.25,18.75,19.47,-1.72,42 000,99,26
Mid C Peak,2/4/2016,2/5/2016,2/6/2016,20,18.5,19.3,-0.17,75 200,92,24
Mid C Peak,2/5/2016,2/8/2016,2/8/2016,22.25,20.75,21.75,2.45,42 400,104,23
Mid C Peak,2/8/2016,2/9/2016,2/9/2016,21.5,20.5,21.1,-0.65,32 400,81,23
Mid C Peak,2/9/2016,2/10/2016,2/10/2016,20.25,18.75,19.45,-1.65,49 600,120,25
Mid C Peak,2/10/2016,2/11/2016,2/12/2016,17,15.75,16.19,-3.26,84 000,97,26
Mid C Peak,2/11/2016,2/13/2016,2/13/2016,15,14,14.48,-1.71,52 400,116,25
Mid C Peak,2/12/2016,2/15/2016,2/16/2016,14.75,13,13.89,-0.59,106 400,130,26
Mid C Peak,2/16/2016,2/17/2016,2/17/2016,16,14.25,15.34,1.45,55 600,136,23
Mid C Peak,2/17/2016,2/18/2016,2/18/2016,14.4,12.85,14,-1.34,49 200,123,26
Mid C Peak,2/18/2016,2/19/2016,2/20/2016,13.5,12.5,13.29,-0.71,103 200,120,27
Mid C Peak,2/19/2016,2/22/2016,2/22/2016,16.75,14.25,14.67,1.38,63 600,154,25
Mid C Peak,2/22/2016,2/23/2016,2/23/2016,17.25,15,15.87,1.2,56 000,136,24
Mid C Peak,2/23/2016,2/24/2016,2/24/2016,16.5,15.5,16.09,0.22,47 200,111,24
Mid C Peak,2/24/2016,2/25/2016,2/25/2016,16.25,14.5,15.45,-0.64,73 200,170,25
Mid C Peak,2/25/2016,2/26/2016,2/27/2016,14,12.55,13.29,-2.16,134 400,164,26
Mid C Peak,2/26/2016,2/29/2016,2/29/2016,15.5,13.75,14.43,1.14,64 000,153,25
Mid C Peak,2/29/2016,3/1/2016,3/1/2016,14.3,13.5,14,-0.43,62 000,144,22
Mid C Peak,3/1/2016,3/2/2016,3/2/2016,14,13.05,13.5,-0.5,76 800,184,24
Mid C Peak,3/2/2016,3/3/2016,3/3/2016,14,12.9,13.17,-0.33,60 000,134,21
Mid C Peak,3/3/2016,3/4/2016,3/5/2016,12.75,11.5,12.26,-0.91,131 200,161,21
Mid C Peak,3/4/2016,3/7/2016,3/7/2016,13.25,11.75,12.24,-0.02,74 000,185,22
Mid C Peak,3/7/2016,3/8/2016,3/8/2016,14,12,12.78,0.54,64 400,156,23
Mid C Peak,3/8/2016,3/9/2016,3/9/2016,13.5,11.75,12.81,0.03,61 200,143,23
Mid C Peak,3/9/2016,3/10/2016,3/10/2016,12.75,12,12.38,-0.43,54 800,135,24
Mid C Peak,3/10/2016,3/11/2016,3/12/2016,11.5,10,10.55,-1.83,125 600,144,22
Mid C Peak,3/11/2016,3/14/2016,3/14/2016,12.25,10.5,11.52,0.97,69 600,170,24
Mid C Peak,3/14/2016,3/15/2016,3/15/2016,13,11.75,12.45,0.93,56 400,132,22
Mid C Peak,3/15/2016,3/16/2016,3/16/2016,15.75,13.75,15.04,2.59,57 600,137,24
Mid C Peak,3/16/2016,3/17/2016,3/17/2016,15.75,13.7,14.84,-0.2,48 400,115,21
Mid C Peak,3/17/2016,3/18/2016,3/19/2016,15.75,12.85,13.41,-1.43,105 600,128,20
Mid C Peak,3/18/2016,3/21/2016,3/21/2016,15,13.5,14.11,0.7,48 800,114,22
Mid C Peak,3/21/2016,3/22/2016,3/22/2016,10.75,10,10.32,-3.79,57 200,139,24
Mid C Peak,3/22/2016,3/23/2016,3/24/2016,11.5,9,11.09,0.77,130 400,141,25
Mid C Peak,3/23/2016,3/25/2016,3/26/2016,13.5,11,12.96,1.87,136 000,161,23
Mid C Peak,3/24/2016,3/28/2016,3/28/2016,15,14,14.53,1.57,65 600,148,23
Mid C Peak,3/28/2016,3/29/2016,3/29/2016,14.5,13.25,13.6,-0.93,51 600,127,23
Mid C Peak,3/29/2016,3/30/2016,3/30/2016,18,16,17.22,3.62,60 400,148,25
Mid C Peak,3/30/2016,3/31/2016,3/31/2016,17.45,16,16.81,-0.41,53 600,126,22
Mid C Peak,3/31/2016,4/1/2016,4/2/2016,12.5,10,11.09,-5.72,87 200,103,22
Mid C Peak,4/1/2016,4/4/2016,4/4/2016,11,9.75,10.18,-0.91,42 400,94,24
Mid C Peak,4/4/2016,4/5/2016,4/5/2016,13.25,10.75,11.72,1.54,50 400,123,25
Mid C Peak,4/5/2016,4/6/2016,4/6/2016,15,13,13.85,2.13,44 000,110,21
Mid C Peak,4/6/2016,4/7/2016,4/7/2016,15.25,13.75,14.59,0.74,37 600,91,24
Mid C Peak,4/7/2016,4/8/2016,4/9/2016,13,11,12.42,-2.17,68 000,77,21
Mid C Peak,4/8/2016,4/11/2016,4/11/2016,14.25,12,13.51,1.09,44 000,108,24
Mid C Peak,4/11/2016,4/12/2016,4/12/2016,11.75,10.25,10.66,-2.85,42 000,101,22
Mid C Peak,4/12/2016,4/13/2016,4/13/2016,14.25,13,13.72,3.06,66 400,155,23
Mid C Peak,4/13/2016,4/14/2016,4/14/2016,13.85,12,13.32,-0.4,61 600,146,23
Mid C Peak,4/14/2016,4/15/2016,4/16/2016,13.25,10.5,12.44,-0.88,108 800,125,23
Mid C Peak,4/15/2016,4/18/2016,4/18/2016,15,11.75,14.09,1.65,62 000,151,22
Mid C Peak,4/18/2016,4/19/2016,4/19/2016,16.75,15,15.66,1.57,50 000,123,23
Mid C Peak,4/19/2016,4/20/2016,4/20/2016,16.5,15.5,16.13,0.47,54 000,124,22
Mid C Peak,4/20/2016,4/21/2016,4/21/2016,15.75,13,15.31,-0.82,48 800,112,24
Mid C Peak,4/21/2016,4/22/2016,4/23/2016,10.5,2.75,5.58,-9.73,139 200,166,28
Mid C Peak,4/22/2016,4/25/2016,4/25/2016,12,5,7.98,2.4,69 600,167,27
Mid C Peak,4/25/2016,4/26/2016,4/26/2016,13.5,9,12.53,4.55,67 200,153,25
Mid C Peak,4/26/2016,4/27/2016,4/27/2016,15.75,12.75,14.23,1.7,60 800,151,24
Mid C Peak,4/27/2016,4/28/2016,4/28/2016,14.5,12.25,13.21,-1.02,59 200,143,23
Mid C Peak,4/28/2016,4/29/2016,4/30/2016,13,9.5,10.91,-2.3,116 000,142,19
Mid C Peak,4/29/2016,5/2/2016,5/2/2016,15,13,13.86,2.95,58 400,142,21
Mid C Peak,5/2/2016,5/3/2016,5/3/2016,15.5,13.25,13.98,0.12,60 000,142,23
Mid C Peak,5/3/2016,5/4/2016,5/4/2016,16,14.25,14.78,0.8,49 200,119,23
Mid C Peak,5/4/2016,5/5/2016,5/5/2016,17.25,14.25,15.28,0.5,56 000,140,23
Mid C Peak,5/5/2016,5/6/2016,5/7/2016,15.5,13.75,14.64,-0.64,92 800,108,21
Mid C Peak,5/6/2016,5/9/2016,5/9/2016,15.25,13.4,14.39,-0.25,53 600,132,22
Mid C Peak,5/9/2016,5/10/2016,5/10/2016,16.5,14,14.71,0.32,46 400,111,22
Mid C Peak,5/10/2016,5/11/2016,5/11/2016,17.25,15.75,16.71,2,52 800,125,22
Mid C Peak,5/11/2016,5/12/2016,5/12/2016,14.75,13,14.13,-2.58,55 600,134,21
Mid C Peak,5/12/2016,5/13/2016,5/14/2016,15,13.5,14.58,0.45,100 000,117,19
Mid C Peak,5/13/2016,5/16/2016,5/16/2016,14.5,11.25,13.56,-1.02,40 400,100,19
Mid C Peak,5/16/2016,5/17/2016,5/17/2016,18,15.25,16.08,2.52,39 600,97,22
Mid C Peak,5/17/2016,5/18/2016,5/18/2016,16,15,15.42,-0.66,52 800,124,24
Mid C Peak,5/18/2016,5/19/2016,5/19/2016,15.5,13.3,13.78,-1.64,50 000,122,19
Mid C Peak,5/19/2016,5/20/2016,5/21/2016,16.75,15.25,16.1,2.32,55 200,64,20
Mid C Peak,5/20/2016,5/23/2016,5/23/2016,15.5,14,14.71,-1.39,39 200,96,22
Mid C Peak,5/23/2016,5/24/2016,5/24/2016,15.25,14.5,15.03,0.32,39 200,92,17
Mid C Peak,5/24/2016,5/25/2016,5/25/2016,13.5,12.5,12.88,-2.15,31 200,75,21
Mid C Peak,5/25/2016,5/26/2016,5/27/2016,12.75,10,11.18,-1.7,56 000,67,21
Mid C Peak,5/26/2016,5/28/2016,5/28/2016,13.5,12.75,13.2,2.02,42 000,98,19
Mid C Peak,5/27/2016,5/31/2016,5/31/2016,20.5,17.5,18.93,5.73,64 000,152,24
Mid C Peak,5/31/2016,6/1/2016,6/1/2016,19.5,17,18.54,-0.39,46 400,113,27
Mid C Peak,6/1/2016,6/2/2016,6/2/2016,18,17,17.35,-1.19,44 800,111,26
Mid C Peak,6/2/2016,6/3/2016,6/4/2016,30.5,21.25,24.9,7.55,118 400,144,24
Mid C Peak,6/3/2016,6/6/2016,6/6/2016,35,30,32.95,8.05,70 400,171,26
Mid C Peak,6/6/2016,6/7/2016,6/7/2016,28,26,26.53,-6.42,70 800,169,24
Mid C Peak,6/7/2016,6/8/2016,6/8/2016,20,18.5,19.21,-7.32,46 800,115,24
Mid C Peak,6/8/2016,6/9/2016,6/9/2016,18.5,17.75,18.21,-1,42 800,99,24
Mid C Peak,6/9/2016,6/10/2016,6/11/2016,18,15,16.3,-1.91,76 800,94,21
Mid C Peak,6/10/2016,6/13/2016,6/13/2016,16.25,13.5,15.07,-1.23,42 800,101,23
Mid C Peak,6/13/2016,6/14/2016,6/14/2016,15.5,13.5,14.65,-0.42,30 400,76,25
Mid C Peak,6/14/2016,6/15/2016,6/15/2016,18.5,16,17.84,3.19,48 000,118,25
Mid C Peak,6/15/2016,6/16/2016,6/16/2016,19.75,18,19.05,1.21,30 000,71,21
